ID	TOKENS	PROTOFORM	IPA	COUNTERPART	COGIDS	DOCULECT	NOTE	STRUCTURE	BORROWING	CONCEPT	PROTO	GLOSSID
2248	þ e n ċ a n	*θankjăną	θɪŋk	þenċan	98	Old_English	Proto: *θankăz → *θankjăną (Kroonen *þankjan- 'to think'); OE þenċan (wk.v.)			think	*θankjăną	281
353	d ɛ ŋ k ə n	*θankjăną	dɛŋkən	denken	98	German	Proto: *θankăz → *θankjăną (weak verb, Kroonen *þankjan- 'to think')			think	*θankjăną	281
67	d ɔ r s t	*θurstuz	dɔrst	dorst	19	Dutch				thirst	*θurstuz	282
66	θ ɜː s t	*θurstuz	θɜːst	thirst	19	English				thirst	*θurstuz	282
2249	þ u r s t	*θurstuz	θɜːst	þurst	19	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thirst	*θurstuz	282
65	d ʊ r s t	*θurstuz	dʊrst	Durst	19	German				thirst	*θurstuz	282
1716	d ɪ s t ə l	*θestilăz	dɪstəl	distel	470	Dutch				thistle	*θestilăz	283
1715	θ ɪ s ə l	*θestilăz	θɪsḷ	thistle	470	English				thistle	*θestilăz	283
2250	þ i s t e l	*θestilăz	θɪsḷ	þistel	470	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thistle	*θestilăz	283
1714	d ɪ s t ə l	*θestilăz	dɪstəl	Distel	470	German				thistle	*θestilăz	283
1660	d oː r n	*θurnăz	doːrn	doorn	455	Dutch	Adopt *θurnăz (m. a-stem; Kroonen *þurna-). A u-stem reformation *θurnuz is reflected in Gothic þaurnus (u-stem), and Old Norse also shows an ija-stem variant þyrnir 'thorn' (alongside þorn).			thorn	*θurnăz	284
1659	θ ɔː n	*θurnăz	θɔːn	thorn	455	English	Adopt *θurnăz (m. a-stem; Kroonen *þurna-). A u-stem reformation *θurnuz is reflected in Gothic þaurnus (u-stem), and Old Norse also shows an ija-stem variant þyrnir 'thorn' (alongside þorn).			thorn	*θurnăz	284
2251	þ o r n	*θurnăz	θɔːn	þorn	455	Old_English	Adopt *θurnăz (m. a-stem; Kroonen *þurna-). A u-stem reformation *θurnuz is reflected in Gothic þaurnus (u-stem), and Old Norse also shows an ija-stem variant þyrnir 'thorn' (alongside þorn).			thorn	*θurnăz	284
1658	d ɔ r n	*θurnăz	dɔrn	Dorn	455	German	Adopt *θurnăz (m. a-stem; Kroonen *þurna-). A u-stem reformation *θurnuz is reflected in Gothic þaurnus (u-stem), and Old Norse also shows an ija-stem variant þyrnir 'thorn' (alongside þorn).			thorn	*θurnăz	284
427	d œy z ə n t	*θūs-undī	dœyzənt	duizend	117	Dutch				thousand	*θūs-undī	285
426	θ aʊ z ə n d	*θūs-undī	θaʊzṇd	thousand	117	English				thousand	*θūs-undī	285
2252	þ ū s e n d	*θūs-undī	θaʊzṇd	þūsend	117	Old_English	Kroonen *þūsundī- f. 'thousand' → OE þūsend; sendan 'to send' is wrong lexeme			thousand	*θūs-undī	285
425	t au z ə n d	*θūs-undī	tauzənt	tausend	117	German				thousand	*θūs-undī	285
1351	d ɔ r s ə	*θreskăną	dɔrsə	dorsen	370	Dutch				thrash	*θreskăną	286
1350	θ r æ ʃ	*θreskăną	θræʃ	thrash	370	English				thrash	*θreskăną	286
2253	þ r e s c a n	*θreskăną	θræʃ	þresċan	370	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thrash	*θreskăną	286
1349	d r ɛ ʃ ə n	*θreskăną	drɛʃən	dreschen	370	German				thrash	*θreskăną	286
228	d r iː	*θrejez	driː	drie	63	Dutch				three	*θrejez	287
227	θ r iː	*θrejez	θriː	three	63	English				three	*θrejez	287
2254	þ r ī	*θrejez	θriː	þrī	63	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			three	*θrejez	287
226	d r ai	*θrejez	drai	drei	63	German				three	*θrejez	287
550	d ɔ n d ə r	*θunrăz	dɔndər	donder	150	Dutch				thunder	*θunrăz	288
549	θ ʌ n d ə	*θunrăz	θʌndə	thunder	150	English				thunder	*θunrăz	288
2255	þ u n o r	*θunrăz	θʌndə	þunor	150	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			thunder	*θunrăz	288
548	d ɔ n ə r	*θunrăz	dɔnər	Donner	150	German				thunder	*θunrăz	288
981	t eː k	*tikkô	teːk	teek	269	Dutch				tick	*tikkô	289
980	t ɪ k	*tikkô	tɪk	tick	269	English				tick	*tikkô	289
2256	t i c i a	*tikkô	tɪk	ticia	269	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			tick	*tikkô	289
979	ts ɛ k ə	*tikkô	t͡sɛkə	Zecke	269	German				tick	*tikkô	289
960	t ɛɪ t	*tīdiz	tɛɪt	tijd	263	Dutch				tide	*tīdiz	290
959	t aɪ d	*tīdiz	taɪd	tide	263	English				tide	*tīdiz	290
2257	t ī d	*tīdiz	taɪd	tīd	263	Old_English	Kroonen *tīdiz f. i-stem 'time, hour' → OE tīd f.; tīdan is the verb 'to happen'			tide	*tīdiz	290
958	ts ai t	*tīdiz	t͡sait	Zeit	263	German				tide	*tīdiz	290
814	t ɪ m b ə	*timrą	tɪmbə	timber	223	English				timber	*timrą	363
2258	t i m b e r	*timbrą	tɪmbə	timber	223	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der) | TSV fix: proto *timrą → *timbrą (Kroonen *timbra- with *b; OE timber).			timber	*timbrą	363
813	ts ɪ m ə r	*timrą	t͡sɪmər	Zimmer	223	German				timber	*timrą	363
1723	t eː n	*taixōn	teːn	teen	472	Dutch	TSV fix: proto *taixwō → *taixōn (R/T PNWGmc *taihōn-; -w- from PIE labiovelar already lost in NWGmc)			toe	*taixōn	291
1722	t əʊ	*taixōn	təʊ	toe	472	English	TSV fix: proto *taixwō → *taixōn (R/T PNWGmc *taihōn-)			toe	*taixōn	291
2259	t ā	*taixōn	taː	tā	472	Old_English	TSV fix: proto *taixwō → *taixōn (R/T §6.6 line 18000: PNWGmc *taihōn- > PWGmc *taihā > OE tāhe > tā by intervocalic h-loss + contraction). See docs/analysis/four_complex_tsv_items.md			toe	*taixōn	291
1721	ts eː ə	*taixōn	t͡seːə	Zehe	472	German	TSV fix: proto *taixwō → *taixōn (R/T PNWGmc *taihōn-)			toe	*taixōn	291
1592	t eː k ə	*taikną	teːkə	teken	436	Dutch				token	*taikną	292
1591	t əʊ k ə n	*taikną	təʊkən	token	436	English				token	*taikną	292
2260	t ā c n	*taikną	təʊkən	tācn	436	Old_English	Proto: oblique *taiknăn→*taikną (n. a-stem nom.sg.; Kroonen)			token	*taikną	292
1590	ts ai x ə n	*taikną	t͡saixən	Zeichen	436	German				token	*taikną	292
1205	t ɑ ŋ	*tangō	tɑŋ	tang	330	Dutch				tongs	*tangō	293
1204	t ɔ ŋ z	*tangō	tɔŋz	tongs	330	English				tongs	*tangō	293
2261	t a n g e	*tangō	tɔŋz	tange	330	Old_English	Source: Wiktionary etymology (Wiktionary etymology (tong entry: {{inh|en|ang|tange}}))			tongs	*tangō	293
1203	ts a ŋ ə	*tangō	t͡saŋə	Zange	330	German				tongs	*tangō	293
1676	t ɔ ŋ	*tungōn	tɔŋ	tong	459	Dutch				tongue	*tungōn	294
1675	t ʌ ŋ	*tungōn	tʌŋ	tongue	459	English				tongue	*tungōn	294
2262	t u n g e	*tungōn	ˈtuŋɡe	tunge	459	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			tongue	*tungōn	294
1674	ts ʊ ŋ ə	*tungōn	t͡sʊŋə	Zunge	459	German				tongue	*tungōn	294
1742	t œy n	*tūną	tœyn	tuin	477	Dutch				town	*tūną	295
1741	t aʊ n	*tūną	taʊn	town	477	English				town	*tūną	295
2263	t ū n	*tūną	taʊn	tūn	477	Old_English	Proto: oblique *tūnăn→*tūną (n. a-stem nom.sg.; Kroonen)			town	*tūną	295
1740	ts au n	*tūną	t͡saun	Zaun	477	German				town	*tūną	295
1684	t r eː d ə	*tredăną	treːdə	treden	461	Dutch				tread	*tredăną	296
1683	t r ɛ d	*tredăną	trɛd	tread	461	English				tread	*tredăną	296
2264	t r e d a n	*tredăną	trɛd	tredan	461	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			tread	*tredăną	296
1682	t r eː t ə n	*tredăną	treːtən	treten	461	German				tread	*tredăną	296
1218	t r ɔ f	*trugą	trɔf	trough	334	English				trough	*trugą	364
2265	t r o h	*trugą	trɔf	troh	334	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			trough	*trugą	364
1217	t r oː k	*trugą	troːk	Trog	334	German				trough	*trugą	364
656	ʋ aː d ə	*wadăną	ʋaːdə	waden	180	Dutch				wade	*wadăną	297
655	ʋ eɪ d	*wadăną	ʋeɪd	wade	180	English				wade	*wadăną	297
2266	w a d a n	*wadaną	ʋeɪd	wadan	180	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | Proto encoding: -aną (full vowel) for A-restoration; R/T §6.3.1			wade	*wadaną	297
654	v aː t ə n	*wadăną	vaːtən	waten	180	German				wade	*wadăną	297
637	ʋ aː ɣ ə	*wagnăz	ʋaːɣə	wagen	175	Dutch				wain	*wagnăz	298
636	ʋ eɪ n	*wagnăz	ʋeɪn	wain	175	English				wain	*wagnăz	298
2267	w æ ġ n	*wagnăz	ʋeɪn	wæġn	175	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wain	*wagnăz	298
635	v aː ɡ ə n	*wagnăz	vaːɡən	Wagen	175	German				wain	*wagnăz	298
1041	ʋ aː k ə	*wakēną	ʋaːkə	waken	285	Dutch				wake	*wakēną	299
1040	ʋ eɪ k	*wakēną	ʋeɪk	wake	285	English				wake	*wakēną	299
2268	w a c a n	*wakaną	ʋeɪk	wacan	285	Old_English	OE wacan is the strong verb (Class VI) 'to wake up' < PGmc *wakaną, not the weak Class III *wakēną 'to be awake' (→ OE wacian). The cognate set GLOSSID 299 conflates both; German wachen continues the weak verb. | Source: Wiktionary etymology (template:inh)			wake	*wakaną	299
1039	v a x ə n	*wakēną	vaxən	wachen	285	German				wake	*wakēną	299
1769	ʋ ɛ r f	*warpą	ʋɛrf	werf	484	Dutch				warp	*warpą	300
1562	ʋ ɛ r p ə	*werpăną	ʋɛrpə	werpen	428	Dutch				warp	*werpăną	300
1768	ʋ ɔː p	*warpą	ʋɔːp	warp	484	English				warp	*warpą	300
2269	w e a r p	*warpą	ʋɔːp	wearp	484	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			warp	*warpą	300
1561	ʋ ɔː p	*werpăną	ʋɔːp	warp	428	English				warp	*werpăną	300
2270	w e o r p a n	*werpăną	ʋɔːp	weorpan	428	Old_English	OE target: wearp→weorpan (inf. of str.v. class III; noun/past 'wearp' in *warpą row)			warp	*werpăną	300
1767	v ɛ r f t	*warpą	vɛrft	Werft	484	German				warp	*warpą	300
1560	v ɛ r f ə n	*werpăną	vɛrfən	werfen	428	German				warp	*werpăną	300
1173	ʋ r ɑ t	*wartōn	ʋrɑt	wrat	321	Dutch				wart	*wartōn	301
1172	ʋ ɔː t	*wartōn	ʋɔːt	wart	321	English				wart	*wartōn	301
2271	w e a r t e	*wartōn	ʋɔːt	wearte	321	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wart	*wartōn	301
1171	v a r ts ə	*wartōn	vart͡sə	Warze	321	German				wart	*wartōn	301
1001	ʋ ɑ s ə	*waskăną	ʋɑsə	wassen	274	Dutch				wash	*waskăną	302
1000	ʋ ɔ ʃ	*waskăną	ʋɔʃ	wash	274	English				wash	*waskăną	302
2272	w a s c a n	*waskaną	ʋɔʃ	wascan	274	Old_English	Source: Wiktionary etymology (template:inh) | Proto encoding: -aną (full vowel) for A-restoration; R/T §6.3.1 | Medial sc before back vowel: not palatalized in early OE (Campbell §440); wascan [sk] is the conservative form.			wash	*waskaną	302
999	v a ʃ ə n	*waskăną	vaʃən	waschen	274	German				wash	*waskăną	302
1279	ʋ ɛ s p	*wabsăz	ʋɛsp	wesp	351	Dutch				wasp	*wabsăz	303
1278	ʋ ɔ s p	*wabsăz	ʋɔsp	wasp	351	English				wasp	*wabsăz	303
2273	w æ s p	*wabsăz	ʋɔsp	wæsp	351	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wasp	*wabsăz	303
1277	v ɛ s p ə	*wabsăz	vɛspə	Wespe	351	German				wasp	*wabsăz	303
1132	ʋ aː t ə r	*watną	ʋaːtər	water	310	Dutch				water	*watną	304
1131	ʋ ɔː t ə	*watną	ʋɔːtə	water	310	English				water	*watną	304
2274	w æ t e r	*watōr	ˈwæter	wæter	310	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | TSV fix: proto *watną → *watōr (Kroonen *watar-/*watan- r/n-stem, nom.sg. *watōr; R/T §3.1.4 *ō→*a before final *r in PWGmc).			water	*watōr	304
1130	v a s ə r	*watną	vasər	Wasser	310	German				water	*watną	304
849	ʋ ɑ s	*waxsą	ʋɑs	was	233	Dutch				wax	*waxsą	305
696	ʋ ɑ s ə	*waxsăną	ʋɑsə	wassen	191	Dutch				wax	*waxsăną	305
848	ʋ æ k s	*waxsą	ʋæks	wax	233	English				wax	*waxsą	305
2275	w e a x	*waxsą	ʋæks	weax	233	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wax	*waxsą	305
695	ʋ æ k s	*waxsăną	ʋæks	wax	191	English				wax	*waxsăną	305
2276	w e a x a n	*waxsăną	ʋæks	weaxan	191	Old_English	OE target: weax→weaxan (inf. of str.v. class VI; noun 'weax' in *waxsą row)			wax	*waxsăną	305
847	v a k s	*waxsą	vaks	Wachs	233	German				wax	*waxsą	305
694	v a k s ə n	*waxsăną	vaksən	wachsen	191	German				wax	*waxsăną	305
1883	ʋ ɛ x	*wegăz	ʋɛx	weg	516	Dutch				way	*wegăz	306
1882	ʋ eɪ	*wegăz	ʋeɪ	way	516	English				way	*wegăz	306
2277	w e ġ	*wegăz	weː	weġ	516	Old_English	Kroonen *wega- m. 'way, road' → OE weġ m.; wē is not attested as OE 'way'			way	*wegăz	306
1881	v eː k	*wegăz	veːk	Weg	516	German				way	*wegăz	306
676	ʋ aː p ə	*wēpną	ʋaːpə	wapen	185	Dutch				weapon	*wēpną	307
675	ʋ ɛ p ə n	*wēpną	ʋɛpən	weapon	185	English				weapon	*wēpną	307
2278	w ǣ p n	*wēpną	ʋɛpən	wǣpn	185	Old_English	Proto: oblique *wēpnăn→*wēpną (n. a-stem nom.sg.; Kroonen)			weapon	*wēpną	307
674	v a f ə	*wēpną	vafə	Waffe	185	German				weapon	*wēpną	307
1494	ʋ eː z ə l	*weslon	ʋeːzəl	wezel	409	Dutch				weasel	*weslon	308
1493	ʋ iː z ə l	*weslon	ʋiːzḷ	weasel	409	English				weasel	*weslon	308
2279	w e o s u l e	*weslon	ʋiːzḷ	weosule	409	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			weasel	*weslon	308
1492	v iː z ə l	*weslon	viːzəl	Wiesel	409	German				weasel	*weslon	308
660	ʋ eː d ə r	*wedrą	ʋeːdər	weder	181	Dutch				weather	*wedrą	309
659	ʋ ɛ ð ə	*wedrą	ʋɛðə	weather	181	English				weather	*wedrą	309
2280	w e d e r	*wedrą	ʋɛðə	weder	181	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			weather	*wedrą	309
658	v ɛ t ə r	*wedrą	vɛtər	Wetter	181	German				weather	*wedrą	309
1932	ʋ eː v ə	*webăną	ʋeːvə	weven	530	Dutch				weave	*webăną	310
1931	ʋ iː v	*webăną	ʋiːv	weave	530	English				weave	*webăną	310
2281	w e f a n	*webăną	ʋiːv	wefan	530	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			weave	*webăną	310
1930	v eː b ə n	*webăną	veːbən	weben	530	German				weave	*webăną	310
1321	ʋ ɛ s t ə	*westănē	ʋɛstə	westen	362	Dutch				west	*westănē	311
1320	ʋ ɛ s t	*westănē	ʋɛst	west	362	English				west	*westănē	311
2282	w e s t	*westănē	ʋɛst	west	362	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			west	*westănē	311
1319	v ɛ s t ə n	*westănē	vɛstən	Westen	362	German				west	*westănē	311
1121	ʋ eː d ə r	*wiθră	ʋeːdər	weder	307	Dutch				wether	*wiθră	312
1120	ʋ ɛ ð ə	*wiθră	ʋɛðə	wether	307	English				wether	*wiθră	312
2283	w e þ e r	*wiθră	ʋɛðə	weþer	307	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wether	*wiθră	312
1119	v ɪ d ə r	*wiθră	vɪdər	Widder	307	German				wether	*wiθră	312
413	ʋ ɑ l	*walăz	ʋɑl	wal	113	Dutch				whale	*walăz	313
412	ʋ eɪ l	*walăz	ʋeɪl	whale	113	English				whale	*walăz	313
2284	h w æ l	*xwalăz	ʋeɪl	hwæl	113	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | TSV fix: proto *walăz → *xwalăz (Kroonen *hwalaz with initial *hw-; OE hwæl).			whale	*xwalăz	313
411	v aː l	*walăz	vaːl	Wal	113	German				whale	*walăz	313
1787	ʋ ɛɪ l	*xwīlō	ʋɛɪl	wijl	489	Dutch				while	*xwīlō	314
1786	ʋ aɪ l	*xwīlō	ʋaɪl	while	489	English				while	*xwīlō	314
2285	h w ī l	*xwīlō	ʋaɪl	hwīl	489	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			while	*xwīlō	314
1785	v ai l ə	*xwīlō	vailə	Weile	489	German				while	*xwīlō	314
689	ʋ aɪ n	*wainōjăną	ʋaɪn	whine	189	English				whine	*wainōjăną	365
2286	h w ī n a n	*hwīnăną	ʋaɪn	hwīnan	189	Old_English	Proto corrected: OE hwīnan (str. I) 'to whine, hiss' < PGmc *hwīnăną (Kroonen 2013 s.v. *hwīnan-, PIE *ḱwey- 'to hiss, whistle'). Not cognate with German weinen < PGmc *wainōjan- (→ OE wānian 'to lament'); cognate linkage is spurious.			whine	*hwīnăną	365
688	v ai n ə n	*wainōjăną	vainən	weinen	189	German				whine	*wainōjăną	365
1236	h uː r	*xōrōn	huːr	hoer	339	Dutch				whore	*xōrōn	315
1235	h ɔː	*xōrōn	hɔː	whore	339	English				whore	*xōrōn	315
2287	h ō r e	*xōrōn	hɔː	hōre	339	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			whore	*xōrōn	315
1234	h uː r ə	*xōrōn	huːrə	Hure	339	German				whore	*xōrōn	315
197	ʋ eː d yː ʋ ə	*widuwōn	ʋeːdyːʋə	weduwe	55	Dutch				widow	*widuwōn	316
196	ʋ ɪ d əʊ	*widuwōn	ʋɪdəʊ	widow	55	English				widow	*widuwōn	316
2288	w i d u w e	*widuwōn	ʋɪdəʊ	widuwe	55	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			widow	*widuwōn	316
195	v ɪ t v ə	*widuwōn	vɪtvə	Witwe	55	German				widow	*widuwōn	316
1265	ʋ iː l d	*waldăną	ʋiːld	wield	347	English				wield	*waldăną	366
2289	w e a l d a n	*waldăną	ʋiːld	wealdan	347	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wield	*waldăną	366
1264	v a l t ə n	*waldăną	valtən	walten	347	German				wield	*waldăną	366
4	ʋ ɛɪ f	*wībą	ʋɛɪf	wijf	538	Dutch				wife	*wībą	317
3	ʋ aɪ f	*wībą	ʋaɪf	wife	538	English				wife	*wībą	317
2290	w ī f	*wībą	wiːf	wīf	538	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wife	*wībą	317
2	v ai p	*wībą	vaip	Weib	538	German				wife	*wībą	317
1106	ʋ aɪ t	*wextiz	ʋaɪt	wight	303	English				wight	*wextiz	367
2291	w i h t	*wextiz	ʋaɪt	wiht	303	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wight	*wextiz	367
1105	v ɪ x t	*wextiz	vɪxt	Wicht	303	German				wight	*wextiz	367
1664	ʋ ɪ l ə	*weljaną	ʋɪlə	willen	456	Dutch				will	*weljaną	318
217	ʋ ɪ l	*weljô	ʋɪl	wil	60	Dutch				will	*weljô	318
1663	ʋ ɪ l	*weljaną	ʋɪl	will	456	English				will	*weljaną	318
2292	w i l l a n	*weljaną	ʋɪl	willan	456	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			will	*weljaną	318
216	ʋ ɪ l	*weljô	ʋɪl	will	60	English				will	*weljô	318
2293	w i l l a	*weljô	ʋɪl	willa	60	Old_English	Kroonen *weljan- 2 m. 'will, wish' → OE willa m.; cf. G Wille, Du. wil (noun); willan is the verb 'to want' (belongs with *waljăną)			will	*weljô	318
1662	v ɔ l ə n	*weljaną	vɔlən	wollen	456	German				will	*weljaną	318
215	v ɪ l ə	*weljô	vɪlə	Wille	60	German				will	*weljô	318
900	ʋ ɪ n d ə	*windăną	ʋɪndə	winden	247	Dutch				wind	*windăną	319
899	ʋ ɪ n d	*windăną	ʋɪnd	wind	247	English				wind	*windăną	319
2294	w i n d a n	*windăną	wind	windan	247	Old_English	OE target: wind→windan (inf. of str.v. class III 'to wind, turn')			wind	*windăną	319
898	v ɪ n d ə n	*windăną	vɪndən	winden	247	German				wind	*windăną	319
277	ʋ ɪ n t ə r	*wintruz	ʋɪntər	winter	76	Dutch				winter	*wintruz	320
276	ʋ ɪ n t ə	*wintruz	ʋɪntə	winter	76	English				winter	*wintruz	320
2295	w i n t e r	*wintruz	ʋɪntə	winter	76	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			winter	*wintruz	320
275	v ɪ n t ə r	*wintruz	vɪntər	Winter	76	German				winter	*wintruz	320
1272	ʋ ɛɪ d ə	*waiθiz	ʋɛɪdə	weide	349	Dutch				withy	*waiθiz	321
1271	ʋ ɪ ð ɪ	*waiθiz	ʋɪðɪ	withy	349	English				withy	*waiθiz	321
2296	w ī þ i ġ	*wīθijăz	ʋɪðɪ	wīþiġ	349	Old_English	Wiktionary: PGmc *wīþijaz > OE wīþiġ; *waiþiz is wrong lexeme (catch/hunt)			withy	*wīθijăz	321
1270	v ai d ə	*waiθiz	vaidə	Weide	349	German				withy	*waiθiz	321
704	ʋ ɑu t	*walθuz	ʋɑut	woud	193	Dutch				wold	*walθuz	322
703	ʋ əʊ l d	*walθuz	ʋəʊld	wold	193	English				wold	*walθuz	322
2297	w ea l d	*walθuz	ʋəʊld	weald	193	Old_English	Kroonen p.572 *walþu- > OE weald; wald is Anglian (R/T p.313 WS wealdan vs Merc. waldan)			wold	*walθuz	322
702	v a l t	*walθuz	valt	Wald	193	German				wold	*walθuz	322
1527	ʋ ɔ l f	*wulfăz	ʋɔlf	wolf	418	Dutch				wolf	*wulfăz	323
1526	ʋ ʊ l f	*wulfăz	ʋʊlf	wolf	418	English				wolf	*wulfăz	323
2298	w u l f	*wulfăz	ʋʊlf	wulf	418	Old_English	R/T §2.3.1 p.33: *wulfaz > OE wulf; u retained near labial w/f (exception to u-lowering, cf. Luick 1914-40: 105-6)			wolf	*wulfăz	323
1525	v ɔ l f	*wulfăz	vɔlf	Wolf	418	German				wolf	*wulfăz	323
1051	ʋ ɔ n d ə r	*wundrą	ʋɔndər	wonder	288	Dutch	MT			wonder	*wundrą	324
1050	ʋ ʌ n d ə	*wundrą	ʋʌndə	wonder	288	English	MT			wonder	*wundrą	324
2299	w u n d o r	*wundrą	ʋʌndə	wundor	288	Old_English	MT | TODO: replace with attested Old English form | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wonder	*wundrą	324
1049	v ʊ n d ə r	*wundrą	vʊndər	Wunder	288	German	MT			wonder	*wundrą	324
1486	ʋ ɔ l	*wullo	ʋɔl	wol	407	Dutch				wool	*wullo	325
1485	ʋ ʊ l	*wullo	ʋʊl	wool	407	English				wool	*wullo	325
2300	w u l l	*wullo	ʋʊl	wull	407	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wool	*wullo	325
1484	v ɔ l ə	*wullo	vɔlə	Wolle	407	German				wool	*wullo	325
235	ʋ oː r t	*wurdą	ʋoːrt	woord	65	Dutch				word	*wurdą	326
234	ʋ ɜː d	*wurdą	ʋɜːd	word	65	English				word	*wurdą	326
2301	w o r d	*wurdą	ʋɜːd	word	65	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			word	*wurdą	326
233	v ɔ r t	*wurdą	vɔrt	Wort	65	German				word	*wurdą	326
1558	ʋ eː r ə l t	*wira-aldiz	ʋeːrəlt	wereld	427	Dutch				world	*wira-aldiz	327
1557	ʋ ɜː l d	*wira-aldiz	ʋɜːld	world	427	English				world	*wira-aldiz	327
2302	w e o r o l d	*wira-aldiz	ʋɜːld	weorold	427	Old_English	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			world	*wira-aldiz	327
1556	v ɛ l t	*wira-aldiz	vɛlt	Welt	427	German				world	*wira-aldiz	327
1128	ʋ ɔ r m	*wurmaz/wurmiz	ʋɔrm	worm	309	Dutch				worm	*wurmaz/wurmiz	328
1127	ʋ ɜː m	*wurmaz/wurmiz	ʋɜːm	worm	309	English				worm	*wurmaz/wurmiz	328
2303	w y r m	*wurmaz/wurmiz	wyrˠm	wyrm	309	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			worm	*wurmaz/wurmiz	328
1126	v ʊ r m	*wurmaz/wurmiz	vʊrm	Wurm	309	German				worm	*wurmaz/wurmiz	328
997	ʋ r ɪ ŋ ə	*wringăną	ʋrɪŋə	wringen	273	Dutch				wring	*wringăną	329
996	r ɪ ŋ	*wringăną	rɪŋ	wring	273	English				wring	*wringăną	329
2304	w r i n g a n	*wringăną	rɪŋ	wringan	273	Old_English	Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			wring	*wringăną	329
995	r ɪ ŋ ə n	*wringăną	rɪŋən	ringen	273	German				wring	*wringăną	329
564	x aː r ə	*garną	xaːrə	garen	154	Dutch				yarn	*garną	330
563	j ɑː n	*garną	jɑːn	yarn	154	English				yarn	*garną	330
2305	ġ e a r n	*garną	jɑːn	ġearn	154	Old_English	Proto: oblique *garnăn→*garną (n. a-stem nom.sg.; Kroonen)			yarn	*garną	330
562	ɡ a r n	*garną	ɡarn	Garn	154	German				yarn	*garną	330
1022	j aː r	*jērą	jaːr	jaar	280	Dutch				year	*jērą	331
1021	j ɪə	*jērą	jɪə	year	280	English				year	*jērą	331
2306	ġ ē a r	*jērą	jæːɑ̯r	ġēar	280	Old_English	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			year	*jērą	331
1020	j aː r	*jērą	jaːr	Jahr	280	German				year	*jērą	331
